ContentSea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad5e64c3816415a6e28380e7193cb2fd,e96dab60-f7ba-40e3-bade-b96f6f267273,2025/3/11 16:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS,N,EYE_OPENING_L,LX,LY,LP,EYE_OPENING_R,RX,RY,RP,CamPos_X,CamPos_Y,CamPos_Z,CamRot_X,CamRot_Y,CamRot_Z,CamRot_W,LControllerPos_X,LControllerPos_Y,LControllerPos_Z,LControllerRot_X,LControllerRot_Y,LControllerRot_Z,LControllerRot_W,RControllerPos_X,RControllerPos_Y,RControllerPos_Z,RControllerRot_X,RControllerRot_Y,RControllerRot_Z,RControllerRot_W
189.8728245,9707,0,#N/A,#N/A,0,0,#N/A,#N/A,0,-375.0932,18.9872,-35.00147,-0.02303449,-0.9808188,0.117273,0.1539838,-375.0086,18.34036,-35.20856,-0.08226908,-0.9416741,0.3237344,-0.04095924,-375.0836,18.38688,-35.18003,0.02908796,0.9706329,-0.1798359,0.157114
189.8928431,9708,0,#N/A,#N/A,0,0,#N/A,#N/A,0,-375.1011,18.98668,-35.12955,-0.02521509,-0.9811839,0.1238203,0.145983,-375.018,18.34054,-35.33525,-0.0822663,-0.9416324,0.3238603,-0.04092894,-375.0934,18.38867,-35.30619,0.02925373,0.9705834,-0.1798534,0.1573687
189.9073258,9709,0,#N/A,#N/A,0,0,#N/A,#N/A,0,-375.1068,18.98638,-35.22225,-0.0269198,-0.9815043,0.1284278,0.1393951,-375.025,18.34089,-35.42709,-0.08232798,-0.9416546,0.3237895,-0.04085367,-375.1007,18.38953,-35.39783,0.02971502,0.9704324,-0.1798277,0.1582405
189.9277048,9710,0,#N/A,#N/A,0,0,#N/A,#N/A,0,-375.1151,18.9863,-35.35233,-0.02901148,-0.9818705,0.1335291,0.1313719,-375.035,18.34096,-35.55666,-0.08253074,-0.9416908,0.3236489,-0.04072451,-375.1108,18.39083,-35.52673,0.0298164,0.9704221,-0.1796968,0.1584326
189.9418863,9711,0,#N/A,#N/A,0,0,#N/A,#N/A,0,-375.1202,18.98581,-35.4431,-0.03093307,-0.9821856,0.1385097,0.1231657,-375.0413,18.34068,-35.64652,-0.0828857,-0.9417182,0.3234693,-0.0407972,-375.1176,18.39171,-35.61641,0.02996755,0.9704379,-0.1793832,0.1586632
189.9611591,9712,0,2048.371,1096.525,0,1,2048.371,1096.525,0,-375.1276,18.98532,-35.56602,-0.03284216,-0.9824979,0.1440462,0.1134459,-375.0504,18.34075,-35.76881,-0.08308589,-0.9417176,0.3233774,-0.04113004,-375.1272,18.39281,-35.73836,0.03033057,0.9703988,-0.179306,0.15892
189.9771119,9713,0,2052.069,1090.61,0,1,2052.069,1090.61,0,-375.1335,18.98505,-35.6679,-0.03465418,-0.9827073,0.1486093,0.1048842,-375.0586,18.34229,-35.86959,-0.08329128,-0.9419273,0.3227385,-0.04093145,-375.135,18.39383,-35.83925,0.03068969,0.9703949,-0.179164,0.1590351
189.9961656,9714,0,2059.78,1098.177,0,1,2059.78,1098.177,0,-375.1411,18.98516,-35.78943,-0.03603165,-0.9829383,0.1524804,0.096352,-375.0678,18.34366,-35.9899,-0.08372051,-0.9418408,0.3228113,-0.04146868,-375.1447,18.39392,-35.96038,0.03076646,0.970333,-0.1790379,0.159539
190.013949,9715,0,2063.061,1093.508,0,1,2063.061,1093.508,0,-375.1473,18.98483,-35.90281,-0.03800707,-0.9831389,0.1572168,0.08530082,-375.0764,18.34454,-36.10246,-0.08457843,-0.9419584,0.3221483,-0.04220803,-375.1535,18.39469,-36.07296,0.03071498,0.9703521,-0.1788413,0.1596534
190.0315524,9716,1,2059.377,1096.028,0,1,2059.377,1096.028,0,-375.1539,18.98477,-36.015,-0.03926313,-0.9833107,0.1606344,0.07586145,-375.085,18.34545,-36.21384,-0.08492556,-0.9419155,0.3221442,-0.04249586,-375.1624,18.39545,-36.18448,0.03103334,0.9703302,-0.1787808,0.1597921
