ContentSea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82feb7b59d7964d5bfb18c4efe6fb54e,594481aa-e8aa-458a-a3f4-9cf6b3d23276,2025/3/11 16:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS,N,EYE_OPENING_L,LX,LY,LP,EYE_OPENING_R,RX,RY,RP,CamPos_X,CamPos_Y,CamPos_Z,CamRot_X,CamRot_Y,CamRot_Z,CamRot_W,LControllerPos_X,LControllerPos_Y,LControllerPos_Z,LControllerRot_X,LControllerRot_Y,LControllerRot_Z,LControllerRot_W,RControllerPos_X,RControllerPos_Y,RControllerPos_Z,RControllerRot_X,RControllerRot_Y,RControllerRot_Z,RControllerRot_W
1.303802604,46,1,2054.641,1253.829,0,1,2054.641,1253.829,0,97.12251,16.50922,-158.3802,-0.01401593,-0.5612677,-0.01249992,0.8274212,96.84133,15.91311,-158.3271,-0.05127557,0.5263878,-0.1824925,-0.8288444,96.95709,15.91278,-158.1222,0.1513695,-0.5301083,-0.03893052,0.8334008
1.32532521,47,1,2070.08,1247.38,0,1,2070.08,1247.38,0,97.10635,16.50854,-158.3716,-0.01233398,-0.5626143,-0.01257555,0.8265319,96.82469,15.91306,-158.3187,-0.05087229,0.5260847,-0.1838702,-0.8287573,96.94101,15.91466,-158.1149,0.1442009,-0.5339672,-0.04463207,0.8319213
1.351407085,48,1,2107.706,1247.586,0,1,2107.706,1247.586,0,97.08669,16.50753,-158.3609,-0.01002158,-0.563297,-0.01316711,0.8260889,96.80366,15.91328,-158.3079,-0.0479422,0.5256115,-0.184084,-0.8291847,96.9205,15.91347,-158.1036,0.1418269,-0.5346116,-0.04404131,0.8319471
1.373337865,49,1,2107.332,1247.339,0,1,2107.332,1247.339,0,97.07002,16.50677,-158.3517,-0.008708281,-0.5628896,-0.01326918,0.8263797,96.78631,15.91266,-158.2989,-0.04551492,0.5253353,-0.1851804,-0.8292524,96.90349,15.90993,-158.0944,0.144054,-0.5337424,-0.0404483,0.8323049
1.394523386,50,1,2109.086,1250.183,0,1,2109.086,1250.183,0,97.05381,16.50609,-158.3425,-0.007850862,-0.5617058,-0.01320644,0.8271945,96.76881,15.91242,-158.2904,-0.04286448,0.5250427,-0.1867237,-0.8292329,96.88625,15.90457,-158.0855,0.1462536,-0.5322034,-0.035257,0.8331425
1.420472814,51,1,2110.852,1250.774,0,1,2110.852,1250.774,0,97.03398,16.50549,-158.331,-0.007533375,-0.5599509,-0.01317078,0.8283868,96.74728,15.91044,-158.2789,-0.04188521,0.525968,-0.189209,-0.8281325,96.86469,15.9016,-158.074,0.1502396,-0.531771,-0.02989938,0.8329188
1.44293474,52,1,2112.65,1250.664,0,1,2112.65,1250.664,0,97.0168,16.50546,-158.3211,-0.007927086,-0.5582622,-0.0135165,0.8295166,96.73,15.90984,-158.269,-0.04308873,0.5252233,-0.1889922,-0.8285927,96.84605,15.9023,-158.0645,0.1514763,-0.5318224,-0.03185835,0.8325892
1.464022605,53,1,2115.274,1252.984,0,1,2115.274,1252.984,0,97.00055,16.50515,-158.3117,-0.009378571,-0.5566705,-0.01426726,0.8305579,96.71313,15.90975,-158.2601,-0.04459845,0.5243245,-0.1900189,-0.8288472,96.82735,15.90386,-158.0549,0.1564706,-0.5300983,-0.0331672,0.8327141
1.48993922,54,1,2115.345,1253.779,0,1,2115.345,1253.779,0,96.98025,16.5044,-158.3001,-0.01068685,-0.5551313,-0.01502467,0.8315584,96.6926,15.90999,-158.2502,-0.04532833,0.5229325,-0.1929701,-0.8290051,96.80589,15.90629,-158.0445,0.1515602,-0.5278189,-0.03196398,0.8351138
1.511855001,55,1,2113.881,1255.884,0,1,2113.881,1255.884,0,96.96296,16.50393,-158.2903,-0.01110695,-0.5541083,-0.01599213,0.8322169,96.67535,15.90977,-158.2422,-0.04493406,0.5229559,-0.1931419,-0.8289719,96.78898,15.90696,-158.0364,0.149847,-0.5276803,-0.0363858,0.8353296
1.532955678,56,1,2116.158,1253.919,0,1,2116.158,1253.919,0,96.94608,16.5034,-158.2806,-0.01068542,-0.5531101,-0.01714343,0.8328632,96.65812,15.90929,-158.2354,-0.0452932,0.5236191,-0.1927902,-0.8286154,96.77216,15.90722,-158.029,0.1501115,-0.5278014,-0.04588346,0.8347377
1.55974073,57,1,2115.505,1252.744,0,1,2115.505,1252.744,0,96.92432,16.50243,-158.2682,-0.0095178,-0.5520486,-0.01836635,0.8335554,96.63664,15.90873,-158.2265,-0.0440337,0.5249015,-0.1942758,-0.8275244,96.75088,15.90383,-158.0196,0.1505219,-0.5289941,-0.04454737,0.8339809
