ContentSea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a592cac2cdc7fadc129ef59c51b14c20,6b57334d-60ef-4824-a511-454900564f17,2025/3/11 16:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS,N,EYE_OPENING_L,LX,LY,LP,EYE_OPENING_R,RX,RY,RP,CamPos_X,CamPos_Y,CamPos_Z,CamRot_X,CamRot_Y,CamRot_Z,CamRot_W,LControllerPos_X,LControllerPos_Y,LControllerPos_Z,LControllerRot_X,LControllerRot_Y,LControllerRot_Z,LControllerRot_W,RControllerPos_X,RControllerPos_Y,RControllerPos_Z,RControllerRot_X,RControllerRot_Y,RControllerRot_Z,RControllerRot_W
224.099716,11672,1,1950.925,1339.889,0,1,1950.925,1339.889,0,-334.0549,11.30874,-156.0821,0.05639174,-0.8579889,-0.08029583,-0.5042099,-333.8362,10.81387,-156.3288,-0.02070835,-0.9537558,0.009664419,-0.2997127,-333.9461,10.82078,-156.3897,-0.1639381,0.8852637,-0.1052961,0.4223092
224.1162569,11673,1,1950.94,1340.154,0,1,1950.94,1340.154,0,-334.0383,11.30869,-156.1071,0.05640587,-0.857898,-0.08026724,-0.5043676,-333.8197,10.81432,-156.3534,-0.02112343,-0.9536756,0.009709442,-0.2999374,-333.9294,10.82085,-156.4145,-0.1641452,0.8851256,-0.1055625,0.4224518
224.1310907,11674,1,1950.844,1340.039,0,1,1950.844,1340.039,0,-334.0233,11.30862,-156.1294,0.0563581,-0.8578289,-0.08025762,-0.504492,-333.8048,10.81457,-156.3756,-0.02101574,-0.9536455,0.009745006,-0.3000394,-333.9144,10.82084,-156.4368,-0.1640072,0.8851153,-0.1053574,0.4225783
224.1471789,11675,1,1950.976,1339.9,0,1,1950.976,1339.9,0,-334.0071,11.3086,-156.1536,0.05630056,-0.8578197,-0.08022211,-0.5045196,-333.7888,10.81495,-156.3995,-0.02112663,-0.9535858,0.009681217,-0.3002233,-333.8981,10.82097,-156.4609,-0.16388,0.8850266,-0.1055128,0.4227749
224.1616484,11676,1,1950.976,1339.941,0,1,1950.976,1339.941,0,-333.9925,11.30859,-156.1755,0.05629133,-0.8578216,-0.08026972,-0.5045098,-333.7743,10.8151,-156.4211,-0.0211788,-0.9535461,0.00952616,-0.3003506,-333.8834,10.821,-156.4827,-0.1638299,0.8850077,-0.1052905,0.422889
224.1781269,11677,1,1957.091,1342.113,0,1,1957.091,1342.113,0,-333.976,11.3085,-156.2003,0.05631886,-0.8578568,-0.0803147,-0.5044398,-333.7577,10.81532,-156.4457,-0.02109564,-0.953598,0.009927273,-0.3001789,-333.8668,10.82103,-156.5074,-0.1638254,0.8849167,-0.1055101,0.4230265
224.1926535,11678,1,1959.755,1338.532,0,1,1959.755,1338.532,0,-333.9614,11.30847,-156.2222,0.05606963,-0.8578379,-0.08052401,-0.5044664,-333.743,10.81543,-156.4675,-0.02115349,-0.9535357,0.009762837,-0.3003781,-333.8521,10.82105,-156.5292,-0.1638533,0.8848622,-0.1055979,0.4231077
224.208658,11679,1,1960.464,1336.99,0,1,1960.464,1336.99,0,-333.9453,11.30843,-156.2463,0.05594406,-0.8579043,-0.08060843,-0.5043539,-333.7267,10.81532,-156.4917,-0.0211486,-0.953524,0.009957037,-0.3004091,-333.8359,10.82097,-156.5534,-0.1639172,0.8848304,-0.1057419,0.4231135
224.2242792,11680,1,1959.874,1335.92,0,1,1959.874,1335.92,0,-333.9296,11.30842,-156.2699,0.05585071,-0.857932,-0.08065024,-0.5043105,-333.7109,10.81523,-156.5152,-0.02118021,-0.9534651,0.00978594,-0.3005994,-333.8201,10.82086,-156.5769,-0.1639476,0.8847714,-0.1057932,0.4232122
224.2392268,11681,1,1960.087,1337.096,0,1,1960.087,1337.096,0,-333.9146,11.30843,-156.2925,0.05595978,-0.8580074,-0.08071376,-0.5041597,-333.6956,10.81498,-156.5378,-0.02114412,-0.9534039,0.00981804,-0.3007948,-333.8051,10.82063,-156.5996,-0.1639,0.88469,-0.1059809,0.4233536
